,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
412,PG14529,The Old English Physiologus,Cynewulf,,,"['en', 'ang']",242,"'Animals -- Folklore -- Poetry', 'Animals -- Folklore -- Early works to 1800', 'Didactic poetry, English (Old)', 'Bestiaries', 'Exeter book'",Text,'Animals -- Folklore -- Poetry'
413,PG14529,The Old English Physiologus,Cynewulf,,,"['en', 'ang']",242,"'Animals -- Folklore -- Poetry', 'Animals -- Folklore -- Early works to 1800', 'Didactic poetry, English (Old)', 'Bestiaries', 'Exeter book'",Text,'Didactic poetry
5013,PG9700,I. Beówulf: an Anglo-Saxon poem. II. The fight at Finnsburh: a fragment.,,,,"['en', 'ang']",358,"'Dragons -- Poetry', 'Monsters -- Poetry', 'Epic poetry, English (Old)'",Text,'Dragons -- Poetry'
5014,PG9700,I. Beówulf: an Anglo-Saxon poem. II. The fight at Finnsburh: a fragment.,,,,"['en', 'ang']",358,"'Dragons -- Poetry', 'Monsters -- Poetry', 'Epic poetry, English (Old)'",Text,'Monsters -- Poetry'
5015,PG9700,I. Beówulf: an Anglo-Saxon poem. II. The fight at Finnsburh: a fragment.,,,,"['en', 'ang']",358,"'Dragons -- Poetry', 'Monsters -- Poetry', 'Epic poetry, English (Old)'",Text,'Epic poetry
5016,PG9701,I. Beowulf: an Anglo-Saxon poem. II. The fight at Finnsburh: a fragment.,,,,"['en', 'ang']",238,"'Dragons -- Poetry', 'Monsters -- Poetry', 'Epic poetry, English (Old)'",Text,'Dragons -- Poetry'
5017,PG9701,I. Beowulf: an Anglo-Saxon poem. II. The fight at Finnsburh: a fragment.,,,,"['en', 'ang']",238,"'Dragons -- Poetry', 'Monsters -- Poetry', 'Epic poetry, English (Old)'",Text,'Monsters -- Poetry'
5018,PG9701,I. Beowulf: an Anglo-Saxon poem. II. The fight at Finnsburh: a fragment.,,,,"['en', 'ang']",238,"'Dragons -- Poetry', 'Monsters -- Poetry', 'Epic poetry, English (Old)'",Text,'Epic poetry
