,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
3352,PG52191,Der unendliche Mensch: Gedichte,"Drey, Arthur",1890.0,1965.0,['de'],29,'German poetry -- 20th century',Text,'German poetry -- 20th century'
3354,PG52219,Gedichte,"Becker, Julius Maria",1887.0,1949.0,['de'],30,'German poetry',Text,'German poetry'
3355,PG52220,Gedichte der Gefangenen: Ein Sonettenkreis (Nr. 44),"Toller, Ernst",1893.0,1939.0,['de'],47,"'World War, 1914-1918 -- Poetry', 'German poetry -- 20th century'",Text,1914-1918 -- Poetry'
3356,PG52220,Gedichte der Gefangenen: Ein Sonettenkreis (Nr. 44),"Toller, Ernst",1893.0,1939.0,['de'],47,"'World War, 1914-1918 -- Poetry', 'German poetry -- 20th century'",Text,'German poetry -- 20th century'
3357,PG52221,"Versöhnung, Gesänge und Psalmen","Schürer, Oskar",1892.0,1949.0,['de'],20,'German poetry -- 20th century',Text,'German poetry -- 20th century'
3365,PG52335,Wir Menschen: Gedichte,"Hartmann, Walther Georg",1892.0,1970.0,['de'],28,'German poetry -- 20th century',Text,'German poetry -- 20th century'
3368,PG52372,Zion: Gedichte,"Becher, Johannes Robert",1891.0,1958.0,['de'],26,'German poetry -- 20th century',Text,'German poetry -- 20th century'
3369,PG52381,Die Kathedrale: Gedichte,"Schaumann, Ruth",1899.0,1975.0,['de'],22,'German poetry -- 20th century',Text,'German poetry -- 20th century'
3377,PG52490,Privatgedichte,"Hardekopf, Ferdinand",1876.0,1954.0,['de'],26,'German poetry -- 20th century',Text,'German poetry -- 20th century'
3439,PG52986,"Deutsche Humoristen, 4. und 5. Band (von 8)",Various,,,['de'],34,"'Humorous poetry, German', 'German wit and humor'",Text,'Humorous poetry
3470,PG53232,"Spitzweg, Reime und Bilder","Spitzweg, Karl",1808.0,1885.0,['de'],29,"'Spitzweg, Karl, 1808-1885', 'German poetry -- 19th century'",Text,'German poetry -- 19th century'
3475,PG5325,Römische Elegien,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],93,'German poetry -- 18th century',Text,'German poetry -- 18th century'
3476,PG5326,Venetianische Epigramme,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],68,'German poetry -- 18th century',Text,'German poetry -- 18th century'
3539,PG54170,Die Einsamkeit,"Tiedge, Christoph August",1752.0,1841.0,['de'],27,'Solitude -- Poetry',Text,'Solitude -- Poetry'
3579,PG54730,Faust: Ein Gedicht,"Nürnberger, Woldemar",1818.0,1869.0,['de'],18,'Poetry',Text,'Poetry'
3657,PG5607,Romanzero,"Heine, Heinrich",1797.0,1856.0,['de'],83,'German poetry -- 19th century',Text,'German poetry -- 19th century'
3659,PG56086,Tunisias: Johann Ladislav Pyrker's sämmtliche Werke (1/3),"Pyrker, János László",1772.0,1847.0,['de'],35,'Poetry',Text,'Poetry'
3700,PG56641,Auswahl aus den Dichtungen Eduard Mörikes,"Mörike, Eduard",1804.0,1875.0,['de'],56,"'German fiction -- 19th century', 'German poetry -- 19th century', 'Short stories, German'",Text,'German poetry -- 19th century'
3757,PG57915,Die Ammen-Uhr: Aus des Knaben Wunderhorn,"Arnim, Ludwig Achim, Freiherr von",1781.0,1831.0,['de'],41,"'Picture books for children', ""Children's poetry, German""",Text,"""Children's poetry"
3765,PG5801,Huttens letzte Tage,"Meyer, Conrad Ferdinand",1825.0,1898.0,['de'],34,'German poetry -- 19th century',Text,'German poetry -- 19th century'
3941,PG60522,Schein und Sein: Nachgelassene Gedichte,"Busch, Wilhelm",1832.0,1908.0,['de'],43,'German poetry',Text,'German poetry'
3963,PG6079,Deutschland. Ein Wintermärchen,"Heine, Heinrich",1797.0,1856.0,['de'],208,'German poetry -- 19th century',Text,'German poetry -- 19th century'
4003,PG61327,Ein Diwan,"Judah, ha-Levi, active 12th century",,,['de'],40,"'Judah, ha-Levi, active 12th century', 'Hebrew poetry -- Translations into German'",Text,'Hebrew poetry -- Translations into German'
4094,PG62671,Gesammelte Werke in drei Bänden (1/3),"Dehmel, Richard",1863.0,1920.0,['de'],98,'German poetry',Text,'German poetry'
4095,PG62672,Gesammelte Werke in drei Bänden (2/3),"Dehmel, Richard",1863.0,1920.0,['de'],77,'German poetry',Text,'German poetry'
4119,PG63086,Ernst Koch's Gedichte: Aus dessen Nachlasse gesammelt und herausgegeben von einem Freunde des Verstorbenen,"Koch, Ernst",1808.0,1858.0,['de'],23,'German poetry -- 19th century',Text,'German poetry -- 19th century'
4159,PG63651,Woge und Wind: Eine Strandnovelle in Versen,"Reicke, Georg",1863.0,1923.0,['de'],23,'German poetry -- 20th century',Text,'German poetry -- 20th century'
