,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
4146,PG63470,Les vignes du Seigneur,"Monselet, Charles",1825.0,1888.0,['fr'],23,"'French poetry -- 19th century', 'Wine and wine making -- France -- Poetry'",Text,'French poetry -- 19th century'
4147,PG63470,Les vignes du Seigneur,"Monselet, Charles",1825.0,1888.0,['fr'],23,"'French poetry -- 19th century', 'Wine and wine making -- France -- Poetry'",Text,'Wine and wine making -- France -- Poetry'
4160,PG63661,Au Pays du Mufle: Ballades et Quatorzains,"Tailhade, Laurent",1854.0,1919.0,['fr'],39,'French poetry -- 19th century',Text,'French poetry -- 19th century'
4239,PG64792,"Anagramméana, poëme en huit chants","Hécart, G. A. J. (Gabriel Antoine Joseph)",1755.0,1838.0,['fr'],24,'French poetry -- 19th century',Text,'French poetry -- 19th century'
4242,PG64939,Divertissements: poèmes en vers,"Gourmont, Remy de",1858.0,1915.0,['fr'],44,'French poetry -- 20th century',Text,'French poetry -- 20th century'
4271,PG65275,Le second enfer d'Etienne Dolet: Suivi de sa traduction des deux dialogues platoniciens l'Axiochus et l'Hipparchus; notice bio-bibliographique par un bibliophile,"Dolet, Etienne",1509.0,1546.0,['fr'],28,"'Dialogues', 'French poetry -- 16th century'",Text,'French poetry -- 16th century'
4276,PG65366,L'avant-naissance de Claude Dolet,"Dolet, Etienne",1509.0,1546.0,['fr'],25,'French poetry -- 16th century',Text,'French poetry -- 16th century'
4284,PG65522,Les Syrtes (1883-1884),"Moréas, Jean",1856.0,1910.0,['fr'],26,'French poetry -- 19th century',Text,'French poetry -- 19th century'
4366,PG66781,Le Bourdeau des neuf pucelles,"Féret, Charles-Théophile",1858.0,1928.0,['fr'],23,'French poetry -- 20th century',Text,'French poetry -- 20th century'
4368,PG66795,L'Ile et le voyage: petite odyssée d'un poète lointain,"Thaly, Daniel",1879.0,1950.0,['fr'],50,"'Antilles, Lesser -- Description and travel -- Poetry'",Text,Lesser -- Description and travel -- Poetry'
4371,PG66852,La nouvelle cuisinière bourgeoise: Plaisirs de la table et soucis du ménage,Franc-Nohain,1873.0,1934.0,['fr'],35,'Gastronomy -- Poetry',Text,'Gastronomy -- Poetry'
4376,PG66929,Fleurs du désert,"Sandre, Thierry",1890.0,1950.0,['fr'],22,'French poetry -- 20th century',Text,'French poetry -- 20th century'
4385,PG66980,L'Arc-en-Ciel,"Deberly, Henri",1882.0,1947.0,['fr'],18,'French poetry -- 20th century',Text,'French poetry -- 20th century'
4403,PG67252,Les poètes du peuple au XIXe siècle,"Viollet, Alphonse",1798.0,,['fr'],19,"'Working class authors', 'French poetry -- 19th century -- History and criticism', 'French poetry -- 19th century'",Text,'French poetry -- 19th century -- History and criticism'
4404,PG67252,Les poètes du peuple au XIXe siècle,"Viollet, Alphonse",1798.0,,['fr'],19,"'Working class authors', 'French poetry -- 19th century -- History and criticism', 'French poetry -- 19th century'",Text,'French poetry -- 19th century'
4406,PG67327,Au bord du Désert: L'âme arabe (à Pierre Loti); Impressions; Souvenirs; Légendes arabes; La pétition de l'Arabe,"Aicard, Jean",1848.0,1921.0,['fr'],46,'French poetry -- 19th century',Text,'French poetry -- 19th century'
4412,PG67387,"Œuvres complètes de Mathurin Regnier: accompagnées d'une notice biographique et bibliographique, de variantes, de notes, d'un glossaire et d'un index","Régnier, Mathurin",1573.0,1613.0,['fr'],69,"'Satire, French', 'French poetry'",Text,'French poetry'
4429,PG67867,Le Témoin: 1914-1916,"Aicard, Jean",1848.0,1921.0,['fr'],40,"'World War, 1914-1918 -- Poetry'",Text,1914-1918 -- Poetry'
4444,PG68010,La montée aux enfers,"Magre, Maurice",1877.0,1941.0,['fr'],31,'French poetry -- 20th century',Text,'French poetry -- 20th century'
4462,PG68297,Capitale de la douleur: Répétitions; Mourir de ne pas mourir; Les petits justes; Nouveaux poèmes,"Éluard, Paul",1895.0,1952.0,['fr'],126,'French poetry -- 20th century',Text,'French poetry -- 20th century'
4464,PG68327,Le livre des enfants,"Desbordes-Valmore, Marceline",1786.0,1859.0,['fr'],53,"""Children's poetry, French""",Text,"""Children's poetry"
4483,PG68634,Le Cantique de l'Aile,"Rostand, Edmond",1868.0,1918.0,['fr'],41,'French poetry',Text,'French poetry'
4495,PG68719,Les Climats,"Noailles, Anna de",1876.0,1933.0,['fr'],39,"'French poetry -- 20th century', 'Poetry of places'",Text,'French poetry -- 20th century'
4496,PG68719,Les Climats,"Noailles, Anna de",1876.0,1933.0,['fr'],39,"'French poetry -- 20th century', 'Poetry of places'",Text,'Poetry of places'
4504,PG69031,Jésus,"Aicard, Jean",1848.0,1921.0,['fr'],64,'Jesus Christ -- Poetry',Text,'Jesus Christ -- Poetry'
4537,PG69605,Fantasques: Petits poèmes de propos divers,"Gilbert de Voisins, Auguste",1877.0,1939.0,['fr'],28,'French poetry -- 20th century',Text,'French poetry -- 20th century'
4582,PG70363,Les amours de Faustine : $b Poésies latines traduites pour la première fois et publiées avec une introduction et des notes par Thierry Sandre,"Du Bellay, Joachim",,1560.0,['fr'],38,"'Latin poetry, Medieval and modern -- Translations into French'",Text,'Latin poetry
4618,PG71062,Charmes,"Valéry, Paul",1871.0,1945.0,['fr'],994,'French poetry -- 20th century',Text,'French poetry -- 20th century'
4625,PG71204,La chanson de la croisade contre les Albigeois,"Anelier, Guilhem, active 13th century",,,['fr'],38,"'Albigenses', 'Epic poetry -- Adaptations'",Text,'Epic poetry -- Adaptations'
4723,PG72885,La Légende des siècles tome I,"Hugo, Victor",1802.0,1885.0,['fr'],94,'French poetry -- 19th century',Text,'French poetry -- 19th century'
4919,PG9053,Poésies du troubadour Peire Raimon de Toulouse: Texte et traduction,"Peire Raimon, of Toulouse",,,['fr'],22,"'Troubadours', 'Peire Raimon, of Toulouse, approximately 1180-approximately 1225', 'Provençal poetry -- Translations into French'",Text,'Provençal poetry -- Translations into French'
