,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
351,PG13687,Dakilang Asal,"Tolentino, Aurelio",1867.0,1915.0,['tl'],176,'Tagalog poetry',Text,'Tagalog poetry'
386,PG14215,Landas na Tuntunin,"Morante, José",,,['tl'],25,"'Philippine literature', 'Tagalog poetry'",Text,'Tagalog poetry'
392,PG14270,Panayam ng Tatlong Binata — Unang Hati,"Ignacio, Cleto R.",,,['tl'],40,'Tagalog poetry',Text,'Tagalog poetry'
393,PG14271,Panayam ng Tatlong Binata — Ikalawang Hati,"Ignacio, Cleto R.",,,['tl'],21,'Tagalog poetry',Text,'Tagalog poetry'
504,PG15845,Florante at Laura,"Balagtas, Francisco",1788.0,1862.0,['tl'],4020,'Tagalog poetry',Text,'Tagalog poetry'
536,PG16312,Patnubay nang Cabataan ó Talinhagang Buhay ni Eliseo at ni Hortensio,"Tuason, Joaquín",1843.0,1908.0,['tl'],16,'Poetry',Text,'Poetry'
554,PG16446,Buntong Hininga: Mga Tulang Tagalog,"Leon, Pascual de",1893.0,1958.0,['tl'],69,'Tagalog poetry',Text,'Tagalog poetry'
649,PG17441,Casaysayan ng Catotohanang Buhay ng Haring Clodeveo at Reyna Clotilde sa Reyno nang Francia,"Ignacio, Cleto R.",,,['tl'],31,"'Tagalog language -- Texts', 'Tagalog poetry'",Text,'Tagalog poetry'
768,PG18888,Ang mga Anak Dalita,"Mariano, Patricio",1877.0,1935.0,['tl'],48,'Poetry',Text,'Poetry'
