,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
437,PG14865,Gwaith Alun,"Blackwell, John, Alun",1797.0,1840.0,"['cy', 'en']",40,'Welsh poetry -- 19th century',Text,'Welsh poetry -- 19th century'
5035,PG9842,Y Gododin: A Poem of the Battle of Cattraeth,Aneirin,,,"['cy', 'en']",498,"'Cattraeth, Battle of, Catterick, England, ca. 600 -- Poetry'",Text,ca. 600 -- Poetry'
