,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
4736,PG73185,Erotika,"Cankar, Ivan",1876.0,1918.0,['sl'],2066,'Slovenian poetry -- 19th century',Text,'Slovenian poetry -- 19th century'
