,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
565,PG16543,Trekkerswee: Met tekeninge van J.H. Pierneef,Totius,1877.0,1953.0,['af'],132,'Afrikaans poetry',Text,'Afrikaans poetry'
865,PG19729,Oom Gert Vertel en Ander Gedigte,"Leipoldt, C. Louis (Christiaan Louis)",1880.0,1947.0,['af'],63,'Poetry',Text,'Poetry'
2717,PG42302,Digters uit Suid-Afrika: Bloemlesing uit die poësie van die Twede Afrikaanse-Taalbeweging,"Celliers, Jan F. E. (Jan François Elias)",1865.0,1940.0,['af'],188,'Afrikaans poetry',Text,'Afrikaans poetry'
4312,PG65991,Martjie,"Celliers, Jan F. E. (Jan François Elias)",1865.0,1940.0,['af'],36,'Afrikaans poetry',Text,'Afrikaans poetry'
4370,PG66835,Gedigte,"Van den Heever, F. P. (François Petrus)",1894.0,1956.0,['af'],40,'Afrikaans poetry',Text,'Afrikaans poetry'
4585,PG70421,Dingaansdag,"Leipoldt, C. Louis (Christiaan Louis)",1880.0,1947.0,['af'],26,'Afrikaans poetry',Text,'Afrikaans poetry'
