,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
1439,PG24486,"Samlede Værker, Første Bind","Aakjær, Jeppe",1866.0,1930.0,['da'],33,'Danish poetry',Text,'Danish poetry'
1465,PG24747,"Samlede Værker, Andet Bind","Aakjær, Jeppe",1866.0,1930.0,['da'],76,'Danish poetry',Text,'Danish poetry'
2273,PG35102,Udvalgte Digtninger,"Heiberg, J. L. (Johan Ludvig)",1791.0,1860.0,['da'],24,'Danish poetry',Text,'Danish poetry'
2787,PG43338,Isblink: Digte fra den grønlandske Polarregion,"Erichsen, L. Mylius (Ludvig Mylius)",1872.0,1907.0,['da'],29,'Greenland -- Poetry',Text,'Greenland -- Poetry'
3666,PG56268,25 Billeder for Børn,"Winther, Christian",1796.0,1876.0,['da'],31,"""Children's poetry, Danish""",Text,"""Children's poetry"
3980,PG60982,Et Juledigt,"Frederiksen, H. C. (Hans Christian)",1840.0,1921.0,['da'],24,'Christmas poetry',Text,'Christmas poetry'
