,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
525,PG16187,La Divina Comèdia: Infièr: (Dante's Inferno),Dante Alighieri,1265.0,1321.0,['fur'],46,'Hell -- Poetry',Text,'Hell -- Poetry'
526,PG16188,La Divina Comèdia: Purgatòri: English title is Dante's Purgatorio,Dante Alighieri,1265.0,1321.0,['fur'],55,'Poetry',Text,'Poetry'
527,PG16189,La Divina Comèdia: Paradìs: English title is Dante's Paradise,Dante Alighieri,1265.0,1321.0,['fur'],52,'Poetry',Text,'Poetry'
528,PG16190,"La Divina Comèdia: Complete: English title is Dante's Divine Comedy, Complete",Dante Alighieri,1265.0,1321.0,['fur'],57,'Poetry',Text,'Poetry'
1817,PG28487,Cjantaclàr e Partelote,"Chaucer, Geoffrey",1342.0,1400.0,['fur'],17,'Christian pilgrims and pilgrimages -- Poetry',Text,'Christian pilgrims and pilgrimages -- Poetry'
