,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
1409,PG24292,La Montarino: la poemaro pri Veslemey,"Garborg, Arne",1851.0,1924.0,['eo'],24,'Poetry',Text,'Poetry'
1943,PG30536,Rolandkanto,,,,['eo'],23,"'Epic poetry, French -- Translations into Esperanto', 'Knights and knighthood -- Poetry', 'Roland (Legendary character) -- Romances'",Text,'Epic poetry
1944,PG30536,Rolandkanto,,,,['eo'],23,"'Epic poetry, French -- Translations into Esperanto', 'Knights and knighthood -- Poetry', 'Roland (Legendary character) -- Romances'",Text,'Knights and knighthood -- Poetry'
2758,PG42774,Mondo kaj koro: Poemoj de K. de Kalocsay,"Kalocsay, K. (Kálmán)",1891.0,1976.0,['eo'],41,'Poetry',Text,'Poetry'
3158,PG48896,"""Verdaj fajreroj"": Kolekto da versaĵoj","Frenkel, Roman",,,['eo'],20,'Esperanto poetry',Text,'Esperanto poetry'
3385,PG52577,"Verkaro de V. N. Devjatnin, Libro Unua","Devjatnin, V. N. (Vasilij Nikolaevic)",1862.0,1938.0,['eo'],34,"'Drama', 'Poetry', 'Literature -- Translations into Esperanto'",Text,'Poetry'
3926,PG60429,Hermano kaj Doroteo: Eposo idilia,"Goethe, Johann Wolfgang von",1749.0,1832.0,['eo'],21,"'Love poetry, German', 'Epic poetry, German', 'German poetry -- 18th century'",Text,'Love poetry
3927,PG60429,Hermano kaj Doroteo: Eposo idilia,"Goethe, Johann Wolfgang von",1749.0,1832.0,['eo'],21,"'Love poetry, German', 'Epic poetry, German', 'German poetry -- 18th century'",Text,'Epic poetry
3928,PG60429,Hermano kaj Doroteo: Eposo idilia,"Goethe, Johann Wolfgang von",1749.0,1832.0,['eo'],21,"'Love poetry, German', 'Epic poetry, German', 'German poetry -- 18th century'",Text,'German poetry -- 18th century'
