,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
448,PG14959,The Hymns of Prudentius,Prudentius,348.0,,"['en', 'la']",225,"'Prudentius, 348- -- Translations into English', 'Hymns, Latin -- Translations into English', 'Christian poetry, Latin -- Translations into English'",Text,'Christian poetry
937,PG20356,Hero and Leander and Other Poems,"Chapman, George",,1634.0,"['en', 'la']",52,"'Leander (Greek mythology) -- Poetry', 'Hero (Greek mythology) -- Poetry'",Text,'Leander (Greek mythology) -- Poetry'
938,PG20356,Hero and Leander and Other Poems,"Chapman, George",,1634.0,"['en', 'la']",52,"'Leander (Greek mythology) -- Poetry', 'Hero (Greek mythology) -- Poetry'",Text,'Hero (Greek mythology) -- Poetry'
1494,PG25055,"The Odes of Casimire, Translated by G. Hils","Sarbiewski, Maciej Kazimierz",1595.0,1640.0,"['en', 'la']",218,"'Latin poetry', 'Latin poetry -- Translations into English'",Text,'Latin poetry'
1495,PG25055,"The Odes of Casimire, Translated by G. Hils","Sarbiewski, Maciej Kazimierz",1595.0,1640.0,"['en', 'la']",218,"'Latin poetry', 'Latin poetry -- Translations into English'",Text,'Latin poetry -- Translations into English'
2517,PG38503,The Oxford Book of Latin Verse: From the earliest fragments to the end of the Vth Century A.D.,,,,"['en', 'la']",311,'Latin poetry',Text,'Latin poetry'
4925,PG9175,"The Art of Poetry: an Epistle to the Pisos: Q. Horatii Flacci Epistola Ad Pisones, De Arte Poetica.",Horace,-65.0,-8.0,"['en', 'la']",122,"'Poetics -- Early works to 1800', 'Aesthetics -- Early works to 1800', 'Didactic poetry, Latin -- Translations into English', 'Criticism -- Early works to 1800', 'Epistolary poetry, Latin -- Translations into English'",Text,'Didactic poetry
4926,PG9175,"The Art of Poetry: an Epistle to the Pisos: Q. Horatii Flacci Epistola Ad Pisones, De Arte Poetica.",Horace,-65.0,-8.0,"['en', 'la']",122,"'Poetics -- Early works to 1800', 'Aesthetics -- Early works to 1800', 'Didactic poetry, Latin -- Translations into English', 'Criticism -- Early works to 1800', 'Epistolary poetry, Latin -- Translations into English'",Text,'Epistolary poetry
