,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
1789,PG2790,"Христо Ботев, Стихотворения","Botev, Khristo",1848.0,1876.0,['bg'],405,'Poetry',Text,'Poetry'
1851,PG2890,Епопея на забравените,"Vazov, Ivan Minchov",1850.0,1921.0,['bg'],196,'Poetry',Text,'Poetry'
2234,PG3433,Епически песни,"Slaveikov, Pencho P.",1866.0,1912.0,['bg'],102,'Bulgarian poetry',Text,'Bulgarian poetry'
