,Poem Title,line
0,,
1,,
2,,
3,,
4,,Anthology of Massachusetts Poets
5,,
6,,by
7,WILLIAM STANLEY BRAITHWAITE,WILLIAM STANLEY BRAITHWAITE
8,WILLIAM STANLEY BRAITHWAITE,
9,WILLIAM STANLEY BRAITHWAITE,
10,WILLIAM STANLEY BRAITHWAITE,Contents
11,WILLIAM STANLEY BRAITHWAITE,
12,HOME BOUND—JOSEPH AUSLANDER,HOME BOUND—JOSEPH AUSLANDER
13,AMERICA THE BEAUTIFUL—KATHERINE LEE BATES,AMERICA THE BEAUTIFUL—KATHERINE LEE BATES
14,YELLOW CLOVER—KATHERINE LEE BATES,YELLOW CLOVER—KATHERINE LEE BATES
15,THE RETURNING—SYLVESTER BAXTER,THE RETURNING—SYLVESTER BAXTER
16,TWO MOODS FROM THE HILL—ERNEST BENSHIMOL,TWO MOODS FROM THE HILL—ERNEST BENSHIMOL
17,A BANQUET—ERNEST BENSHIMOL,A BANQUET—ERNEST BENSHIMOL
18,SONG—GEORGE CABOT LODGE,SONG—GEORGE CABOT LODGE
19,THE WORLDS—MARTHA GILBERT DICKINSON BIANCHI,THE WORLDS—MARTHA GILBERT DICKINSON BIANCHI
20,THE RIOT—GAMALIEL BRADFORD,THE RIOT—GAMALIEL BRADFORD
21,HUNGER—GAMALIEL BRADFORD,HUNGER—GAMALIEL BRADFORD
22,EXIT GOD—GAMALIEL BRADFORD,EXIT GOD—GAMALIEL BRADFORD
23,ROUSSEAU—GAMALIEL BRADFORD,ROUSSEAU—GAMALIEL BRADFORD
24,JOHN MASEFIELD—AMY BRIDGMAN,JOHN MASEFIELD—AMY BRIDGMAN
25,1620-1920—LE BARON RUSSEL BRIGGS,1620-1920—LE BARON RUSSEL BRIGGS
26,THE CROSS-CURRENT—ABBIE FARWELL BROWN,THE CROSS-CURRENT—ABBIE FARWELL BROWN
27,CANDLEMAS—ALICE BROWN,CANDLEMAS—ALICE BROWN
28,SUNRISE ON MANSFIELD MOUNTAIN—ALICE BROWN,SUNRISE ON MANSFIELD MOUNTAIN—ALICE BROWN
29,BURNT ARE THE PETALS OF LIFE—ELSIE PUMPELLY CABOT,BURNT ARE THE PETALS OF LIFE—ELSIE PUMPELLY CABOT
30,FOUR FOUNTAINS. AFTER RESPIGHI—JESSICA CARR,FOUR FOUNTAINS. AFTER RESPIGHI—JESSICA CARR
31,IN THE TROLLEY CAR—RUTH BALDWIN CHENERY,IN THE TROLLEY CAR—RUTH BALDWIN CHENERY
32,IN IRISH RAIN—MARTHA HASKELL CLARK,IN IRISH RAIN—MARTHA HASKELL CLARK
33,CRETONNE TROPICS—GRACE HAZARD CONKLING,CRETONNE TROPICS—GRACE HAZARD CONKLING
34,TO HILDA OF HER ROSES—GRACE HAZARD CONKLING,TO HILDA OF HER ROSES—GRACE HAZARD CONKLING
