,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Juliet Sutherland, Steven Brown and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net
6,,
7,,
8,,
9,,
10,,
11,,Transcribers Notes:
12,,
13,,Bold faced text shown as: =abcde=
14,,Italics text shown as: _abcde_
15,,Unusual fonts shown as: _abcde_
16,,
17,,[Illustrations:] have been moved to end of poem in all cases.
18,,
19,,There are two instances of Greek in the text - π has been used.
20,,
21,,
22,,*   *   *   *   *
23,,
24,,
25,,
26,,
27,,[Illustration: Cover Page]
28,,
29,,
30,,
31,,
32,,_Chimneysmoke_
33,,
34,,
35,,[Illustration: Chimneysmoke]
36,,
37,,
38,,
39,,
40,,_By Christopher Morley_
41,,
42,,
43,CHIMNEYSMOKE,CHIMNEYSMOKE
44,HIDE AND SEEK,HIDE AND SEEK
45,THE ROCKING HORSE,THE ROCKING HORSE
46,SONGS FOR A LITTLE HOUSE,SONGS FOR A LITTLE HOUSE
47,MINCE PIE,MINCE PIE
48,MINCE PIE,
49,MINCE PIE,
50,MINCE PIE,_New York: George H. Doran Company_
51,MINCE PIE,
52,MINCE PIE,
53,MINCE PIE,
54,MINCE PIE,
55,MINCE PIE,[Illustration:
56,MINCE PIE,
57,MINCE PIE,"_This hearth was built for thy delight,_"
58,MINCE PIE,"_For thee the logs were sawn,_"
59,MINCE PIE,"_For thee the largest chair, at night,_"
60,MINCE PIE,_Is to the chimney drawn._
61,MINCE PIE,
62,MINCE PIE,"_For thee, dear lass, the match was lit,_"
63,MINCE PIE,_To yield the ruddy blaze--_
64,MINCE PIE,_May Jack Frost give us joy of it_
65,MINCE PIE,"_For many, many days._]"
66,MINCE PIE,
67,MINCE PIE,
68,MINCE PIE,
69,MINCE PIE,
70,MINCE PIE,=_Chimneysmoke_=
71,MINCE PIE,
72,MINCE PIE,_by_
73,MINCE PIE,
74,MINCE PIE,_Christopher Morley_
75,MINCE PIE,
76,MINCE PIE,
77,MINCE PIE,[Illustration: Fireside Chair]
78,MINCE PIE,
79,MINCE PIE,
80,MINCE PIE,_Illustrated by_
81,MINCE PIE,_Thomas Fogarty_
82,MINCE PIE,
83,MINCE PIE,
84,MINCE PIE,_Garden City New York_
85,MINCE PIE,"_Doubleday, Page & Co._"
86,MINCE PIE,_1927_
87,MINCE PIE,
88,MINCE PIE,
89,MINCE PIE,
90,MINCE PIE,
91,"COPYRIGHT, 1917, 1919, 1920, 1921","COPYRIGHT, 1917, 1919, 1920, 1921"
92,"BY DOUBLEDAY, PAGE & COMPANY.","BY DOUBLEDAY, PAGE & COMPANY."
93,ALL RIGHTS RESERVED. PRINTED IN,ALL RIGHTS RESERVED. PRINTED IN
94,THE UNITED STATES AT THE COUNTRY,THE UNITED STATES AT THE COUNTRY
