,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Tim Lindell, Chuck Greif and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,book was produced from images made available by the
7,,HathiTrust Digital Library.)
8,,
9,,
10,,
11,,
12,,
13,,
14,,[Illustration: The
15,,
16,SARDONIC ARM,SARDONIC ARM
17,SARDONIC ARM,
18,SARDONIC ARM,_Bodenheim._--
19,SARDONIC ARM,
20,SARDONIC ARM,1923 COVICI-McGEE CHICAGO]
21,SARDONIC ARM,
22,SARDONIC ARM,Copyright 1923
23,SARDONIC ARM,Covici-McGee
24,SARDONIC ARM,Chicago
25,SARDONIC ARM,
26,SARDONIC ARM,
27,SARDONIC ARM,{ This is a limited edition of 575 copies of which }
28,SARDONIC ARM,{     550 copies are for sale and this copy is     }
29,SARDONIC ARM,
30,SARDONIC ARM,No. 559.
31,SARDONIC ARM,
32,SARDONIC ARM,
33,DEDICATED TO MINNA AND FEYDA,DEDICATED TO MINNA AND FEYDA
34,DEDICATED TO MINNA AND FEYDA,
35,DEDICATED TO MINNA AND FEYDA,
36,DEDICATED TO MINNA AND FEYDA,--They will meet under
37,DEDICATED TO MINNA AND FEYDA,different circumstances
38,DEDICATED TO MINNA AND FEYDA,
39,DEDICATED TO MINNA AND FEYDA,
40,DEDICATED TO MINNA AND FEYDA,
41,DEDICATED TO MINNA AND FEYDA,
42,CONTENTS,CONTENTS
43,CONTENTS,
44,CONTENTS,
45,CONCERNING AMERICA                                                     1,CONCERNING AMERICA                                                     1
46,CONCERNING AMERICA                                                     1,
47,"CRY, NAKED AND PERSONAL                                                3","CRY, NAKED AND PERSONAL                                                3"
48,"CRY, NAKED AND PERSONAL                                                3",
49,FANTASY                                                                6,FANTASY                                                                6
50,FANTASY                                                                6,
51,HATRED OF METAPHOR AND SIMILE                                          9,HATRED OF METAPHOR AND SIMILE                                          9
52,HATRED OF METAPHOR AND SIMILE                                          9,
53,"TIME, INFINITY AND ETERNITY DESCEND UPON A BLACK DERBY HAT            11","TIME, INFINITY AND ETERNITY DESCEND UPON A BLACK DERBY HAT            11"
54,"TIME, INFINITY AND ETERNITY DESCEND UPON A BLACK DERBY HAT            11",
55,I WALK UPON A STREET                                                  13,I WALK UPON A STREET                                                  13
56,I WALK UPON A STREET                                                  13,
57,THE INCURABLE MYSTIC ANSWERS WESTERN AMBITIONS                        15,THE INCURABLE MYSTIC ANSWERS WESTERN AMBITIONS                        15
58,THE INCURABLE MYSTIC ANSWERS WESTERN AMBITIONS                        15,
59,PLATONIC NARRATIVE                                                    17,PLATONIC NARRATIVE                                                    17
60,PLATONIC NARRATIVE                                                    17,
61,PORTRAITS                                                             19,PORTRAITS                                                             19
62,PORTRAITS                                                             19,
63,NEGRO CRIMINAL                                                        26,NEGRO CRIMINAL                                                        26
