,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by David Reed
5,,
6,,
7,,
8,,
9,,
10,A BOY'S WILL,A BOY'S WILL
11,A BOY'S WILL,
12,A BOY'S WILL,By Robert Frost
13,A BOY'S WILL,
14,A BOY'S WILL,
15,CONTENTS,CONTENTS
16,CONTENTS,
17,CONTENTS,Part I
18,CONTENTS,Into My Own
19,CONTENTS,The youth is persuaded that he will be rather more than less himself
20,CONTENTS,for having forsworn the world.
21,CONTENTS,Ghost House
22,CONTENTS,He is happy in society of his choosing.
23,CONTENTS,My November Guest
24,CONTENTS,He is in love with being misunderstood.
25,CONTENTS,Love and a Question
26,CONTENTS,He is in doubt whether to admit real trouble to a place beside the
27,CONTENTS,hearth with love.
28,CONTENTS,A Late Walk
29,CONTENTS,He courts the autumnal mood.
30,CONTENTS,Stars
31,CONTENTS,There is no oversight of human affairs.
32,CONTENTS,Storm Fear
33,CONTENTS,He is afraid of his own isolation.
34,CONTENTS,Wind and Window Flower
35,CONTENTS,Out of the winter things he fashions a story of modern love.
36,CONTENTS,To the Thawing Wind (audio)
37,CONTENTS,He calls on change through the violence of the elements.
38,CONTENTS,A Prayer in Spring
39,CONTENTS,He discovers that the greatness of love lies not in forward-looking
40,CONTENTS,thoughts;
41,CONTENTS,Flower-gathering
42,CONTENTS,nor yet in any spur it may be to ambition.
43,CONTENTS,Rose Pogonias
44,CONTENTS,He is no dissenter from the ritualism of nature;
45,CONTENTS,Asking for Roses
46,CONTENTS,nor from the ritualism of youth which is make-believe.
47,CONTENTS,Waiting--Afield at Dusk
48,CONTENTS,He arrives at the turn of the year.
49,CONTENTS,In a Vale
50,CONTENTS,Out of old longings he fashions a story.
51,CONTENTS,A Dream Pang
52,CONTENTS,He is shown by a dream how really well it is with him.
53,CONTENTS,In Neglect
54,CONTENTS,He is scornful of folk his scorn cannot reach.
55,CONTENTS,The Vantage Point
56,CONTENTS,"And again scornful, but there is no one hurt."
57,CONTENTS,Mowing
58,CONTENTS,He takes up life simply with the small tasks.
59,CONTENTS,Going for Water
60,CONTENTS,
61,CONTENTS,Part II
62,CONTENTS,Revelation
63,CONTENTS,"He resolves to become intelligible, at least to himself, since there"
64,CONTENTS,is no help else;
65,CONTENTS,The Trial by Existence
66,CONTENTS,and to know definitely what he thinks about the soul;
67,CONTENTS,In Equal Sacrifice
68,CONTENTS,about love;
69,CONTENTS,The Tuft of Flowers
70,CONTENTS,about fellowship;
71,CONTENTS,Spoils of the Dead
72,CONTENTS,about death;
73,CONTENTS,Pan with Us
74,CONTENTS,about art (his own);
75,CONTENTS,The Demiurge's Laugh
76,CONTENTS,about science.
77,CONTENTS,
78,CONTENTS,Part III
79,CONTENTS,Now Close the Windows
80,CONTENTS,It is time to make an end of speaking.
81,CONTENTS,A Line-storm Song
82,CONTENTS,It is the autumnal mood with a difference.
