,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Jens Sadowski and the Online Distributed
5,,Proofreading Team at https://www.pgdp.net. This book was
6,,produced from images made available by the Blue Mountain
7,,"Project, Princeton University."
8,,
9,,
10,,
11,,
12,,
13,,
14,THE,THE
15,GLEBE,GLEBE
16,GLEBE,
17,VOLUME 2,VOLUME 2
18,NUMBER 2,NUMBER 2
19,NUMBER 2,
20,SEPTEMBER,SEPTEMBER
21,SEPTEMBER,1914
22,SEPTEMBER,
23,SUBSCRIPTION,SUBSCRIPTION
24,SUBSCRIPTION,Three Dollars Yearly
25,THIS ISSUE 50 CENTS,THIS ISSUE 50 CENTS
26,THIS ISSUE 50 CENTS,
27,POEMS,POEMS
28,POEMS,
29,POEMS,George Cronyn
30,POEMS,
31,POEMS,
32,POEMS,The only editorial policy of THE GLEBE is that embodied in its
33,POEMS,"declaration of absolute freedom of expression, which makes for a range"
34,POEMS,broad enough to include every temperament from the most radical to the
35,POEMS,"most conservative, the only requisite being that the work should have"
36,POEMS,unmistakable merit. Each issue will be devoted exclusively to one
37,POEMS,"individual, thereby giving him an opportunity to present his work in"
38,POEMS,sufficient bulk to make it possible for the reader to obtain a much more
39,POEMS,comprehensive grasp of his personality than is afforded him in the
40,POEMS,"restricted spaces allotted by the other magazines. Published monthly,"
41,POEMS,"THE GLEBE will issue twelve books per year, chosen on their merits"
42,POEMS,"alone, since the subscription list does away with the need of catering"
43,POEMS,"to the popular demand that confronts every publisher. Thus, THE GLEBE"
44,POEMS,"can promise the best work of American and foreign authors, known and"
45,POEMS,unknown.
46,POEMS,
47,POEMS,The price of each issue of THE GLEBE will be fifty cents and the yearly
48,POEMS,subscription three dollars.
49,POEMS,
50,POEMS,Editor
51,ALFRED KREYMBORG,ALFRED KREYMBORG
52,ALFRED KREYMBORG,
53,ALFRED KREYMBORG,Published by
54,ALBERT AND CHARLES BONI,ALBERT AND CHARLES BONI
55,96 FIFTH AVENUE,96 FIFTH AVENUE
56,96 FIFTH AVENUE,New York City
57,96 FIFTH AVENUE,
58,96 FIFTH AVENUE,
59,POEMS,POEMS
60,POEMS,
61,POEMS,
62,POEMS,
63,POEMS,
64,POEMS,POEMS
65,POEMS,
66,POEMS,
67,GEORGE W. CRONYN,GEORGE W. CRONYN
68,GEORGE W. CRONYN,
69,GEORGE W. CRONYN,
70,NEW YORK,NEW YORK
71,ALBERT AND CHARLES BONI,ALBERT AND CHARLES BONI
72,96 FIFTH AVENUE,96 FIFTH AVENUE
73,96 FIFTH AVENUE,1914
74,96 FIFTH AVENUE,
75,96 FIFTH AVENUE,
76,96 FIFTH AVENUE,"Copyright, 1914"
77,96 FIFTH AVENUE,By
78,96 FIFTH AVENUE,Albert and Charles Boni
79,96 FIFTH AVENUE,
80,96 FIFTH AVENUE,
81,96 FIFTH AVENUE,
