,Poem Title,line
0,,
1,,
2,,
3,,
4,,
5,DARK,DARK
6,OF,OF
7,THE,THE
8,MOON,MOON
9,MOON,
10,MOON,
11,MOON,
12,MOON,
13,_BOOKS BY SARA TEASDALE_,_BOOKS BY SARA TEASDALE_
14,_BOOKS BY SARA TEASDALE_,
15,_BOOKS BY SARA TEASDALE_,
16,_BOOKS BY SARA TEASDALE_,SONNETS TO DUSE (out of print)
17,HELEN OF TROY AND OTHER POEMS,HELEN OF TROY AND OTHER POEMS
18,RIVERS TO THE SEA,RIVERS TO THE SEA
19,LOVE SONGS,LOVE SONGS
20,FLAME AND SHADOW,FLAME AND SHADOW
21,FLAME AND SHADOW,
22,FLAME AND SHADOW,
23,_ANTHOLOGIES_:,_ANTHOLOGIES_:
24,_ANTHOLOGIES_:,
25,THE ANSWERING VOICE: ONE HUNDRED LOVE LYRICS BY WOMEN,THE ANSWERING VOICE: ONE HUNDRED LOVE LYRICS BY WOMEN
26,"RAINBOW GOLD: POEMS OLD AND NEW, SELECTED FOR BOYS AND GIRLS","RAINBOW GOLD: POEMS OLD AND NEW, SELECTED FOR BOYS AND GIRLS"
27,"RAINBOW GOLD: POEMS OLD AND NEW, SELECTED FOR BOYS AND GIRLS",
28,"RAINBOW GOLD: POEMS OLD AND NEW, SELECTED FOR BOYS AND GIRLS",
29,"RAINBOW GOLD: POEMS OLD AND NEW, SELECTED FOR BOYS AND GIRLS",
30,"RAINBOW GOLD: POEMS OLD AND NEW, SELECTED FOR BOYS AND GIRLS",
31,DARK OF THE MOON,DARK OF THE MOON
32,DARK OF THE MOON,
33,BY,BY
34,SARA TEASDALE,SARA TEASDALE
35,SARA TEASDALE,
36,SARA TEASDALE,
37,NEW YORK,NEW YORK
38,THE MACMILLAN COMPANY,THE MACMILLAN COMPANY
39,THE MACMILLAN COMPANY,1926
40,THE MACMILLAN COMPANY,
41,THE MACMILLAN COMPANY,
42,THE MACMILLAN COMPANY,
43,THE MACMILLAN COMPANY,
44,THE MACMILLAN COMPANY,"_Copyright, 1921, by Harper Brothers, Charles"
45,THE MACMILLAN COMPANY,"Scribner’s Sons, The Century Company, Harcourt"
46,THE MACMILLAN COMPANY,"Brace and Company, George H. Doran Company, The"
47,THE MACMILLAN COMPANY,"New Republic, Inc., and The Yale Publishing"
48,THE MACMILLAN COMPANY,Association._
49,THE MACMILLAN COMPANY,
50,THE MACMILLAN COMPANY,"_Copyright, 1922, by The Century Company, Harcourt"
51,THE MACMILLAN COMPANY,"Brace and Company, Vanity Fair Publishing"
52,THE MACMILLAN COMPANY,"Company, Inc., and George H. Doran Company._"
53,THE MACMILLAN COMPANY,
54,THE MACMILLAN COMPANY,"_Copyright, 1923, by Charles Scribner’s Sons, The"
55,THE MACMILLAN COMPANY,"Century Company, The New Republic, Inc., Gene"
