,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Tim Lindell, Chuck Greif and the Online"
5,,Distributed Proofreading Team at https://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive/American Libraries.)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,HELIODORA,HELIODORA
18,HELIODORA,_And Other Poems_
19,HELIODORA,
20,HELIODORA,
21,HELIODORA,
22,HELIODORA,
23,HELIODORA,Heliodora
24,HELIODORA,_And Other Poems
25,HELIODORA,by_ H. D.
26,HELIODORA,
27,HELIODORA,Boston and New York
28,HELIODORA,Houghton Mifflin Company
29,HELIODORA,
30,MADE AND PRINTED IN GREAT BRITAIN,MADE AND PRINTED IN GREAT BRITAIN
31,MADE AND PRINTED IN GREAT BRITAIN,
32,MADE AND PRINTED IN GREAT BRITAIN,
33,MADE AND PRINTED IN GREAT BRITAIN BY,MADE AND PRINTED IN GREAT BRITAIN BY
34,"BUTLER AND TANNER LTD., FROME AND LONDON","BUTLER AND TANNER LTD., FROME AND LONDON"
35,"BUTLER AND TANNER LTD., FROME AND LONDON",
36,"BUTLER AND TANNER LTD., FROME AND LONDON",
37,"BUTLER AND TANNER LTD., FROME AND LONDON",Acknowledgment for the permission to reprint certain poems is due to:
38,"BUTLER AND TANNER LTD., FROME AND LONDON","_Nation_, _Sphere_, _Egoist_ (London); _Bookman_, _Poetry_, _Double"
39,"BUTLER AND TANNER LTD., FROME AND LONDON","Dealer_ (New York, Chicago, New Orleans); _Transatlantic_, _Gargoyle_"
40,"BUTLER AND TANNER LTD., FROME AND LONDON",(Paris); _The Imagist Anthologies_ and the _Miscellany of American
41,"BUTLER AND TANNER LTD., FROME AND LONDON",Poetry_ (1922).
42,"BUTLER AND TANNER LTD., FROME AND LONDON",
43,"BUTLER AND TANNER LTD., FROME AND LONDON",
44,"BUTLER AND TANNER LTD., FROME AND LONDON",
45,"BUTLER AND TANNER LTD., FROME AND LONDON",
46,"BUTLER AND TANNER LTD., FROME AND LONDON",_Note_
47,"BUTLER AND TANNER LTD., FROME AND LONDON",
48,"BUTLER AND TANNER LTD., FROME AND LONDON",
49,"BUTLER AND TANNER LTD., FROME AND LONDON",The poem Lais has in italics a translation of the Plato epigram in the
50,"BUTLER AND TANNER LTD., FROME AND LONDON",Greek Anthology. Heliodora has in italics the two Meleager epigrams from
51,"BUTLER AND TANNER LTD., FROME AND LONDON",the Anthology. In Nossis is the translation of the opening lines of the
52,"BUTLER AND TANNER LTD., FROME AND LONDON",Garland of Meleager and the poem of Nossis herself in the Greek
53,"BUTLER AND TANNER LTD., FROME AND LONDON",Anthology. The four Sappho fragments are re-worked freely. The Odyssey
54,"BUTLER AND TANNER LTD., FROME AND LONDON",is a translation of the opening of the first book. The Ion is a
