,Poem Title,line
0,,
1,,
2,,
3,,
4,,Rosemary and Pansies
5,,
6,EFFIE SMITH,EFFIE SMITH
7,EFFIE SMITH,
8,EFFIE SMITH,[Illustration: colophon]
9,EFFIE SMITH,
10,BOSTON,BOSTON
11,RICHARD G. BADGER,RICHARD G. BADGER
12,THE GORHAM PRESS,THE GORHAM PRESS
13,THE GORHAM PRESS,1909
14,THE GORHAM PRESS,
15,THE GORHAM PRESS,
16,THE GORHAM PRESS,"Copyright, 1909, by Effie Smith"
17,THE GORHAM PRESS,
18,THE GORHAM PRESS,All Rights Reserved
19,THE GORHAM PRESS,
20,"THE GORHAM PRESS, BOSTON, U. S. A.","THE GORHAM PRESS, BOSTON, U. S. A."
21,"THE GORHAM PRESS, BOSTON, U. S. A.",
22,"THE GORHAM PRESS, BOSTON, U. S. A.",
23,"THE GORHAM PRESS, BOSTON, U. S. A.",
24,"THE GORHAM PRESS, BOSTON, U. S. A.",
25,DEDICATION,DEDICATION
26,DEDICATION,
27,DEDICATION,
28,TO THE MEMORY OF MY,TO THE MEMORY OF MY
29,BROTHER MARVIN,BROTHER MARVIN
30,BROTHER MARVIN,
31,BROTHER MARVIN,
32,BROTHER MARVIN,
33,BROTHER MARVIN,
34,CONTENTS,CONTENTS
35,CONTENTS,
36,CONTENTS,
37,CONTENTS,At the Grave of One Forgotten                                          9
38,CONTENTS,
39,CONTENTS,The Shepherds’ Vision                                                 11
40,CONTENTS,
41,CONTENTS,Heredity                                                              12
42,CONTENTS,
43,CONTENTS,The Wood Fire                                                         13
44,CONTENTS,
45,CONTENTS,A New Year’s Hope                                                     14
46,CONTENTS,
47,CONTENTS,To a Silver Dollar                                                    15
48,CONTENTS,
49,CONTENTS,Preparation                                                           16
50,CONTENTS,
51,CONTENTS,Ghosts                                                                18
52,CONTENTS,
53,CONTENTS,The Rainbow                                                           19
54,CONTENTS,
55,CONTENTS,Heroes                                                                20
56,CONTENTS,
57,CONTENTS,The Recompense                                                        21
58,CONTENTS,
59,CONTENTS,The Test                                                              22
60,CONTENTS,
61,CONTENTS,To a Dead Baby                                                        23
62,CONTENTS,
63,CONTENTS,Thanksgiving                                                          24
64,CONTENTS,
65,CONTENTS,Under Roofs                                                           25
66,CONTENTS,
67,CONTENTS,Forever                                                               26
68,CONTENTS,
69,CONTENTS,If Christ Should Come                                                 27
70,CONTENTS,
71,CONTENTS,Gifts                                                                 29
72,CONTENTS,
73,CONTENTS,Benefaction                                                           30
74,CONTENTS,
75,CONTENTS,Historic Ground                                                       31
76,CONTENTS,
77,CONTENTS,A Mountain Graveyard                                                  32
78,CONTENTS,
79,CONTENTS,After the Last Lesson                                                 34
80,CONTENTS,
81,CONTENTS,The Road to Church                                                    35
82,CONTENTS,
83,CONTENTS,The Patchwork Quilt                                                   38
84,CONTENTS,
