,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Richard Tonsing, Tim Lindell, and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,book was produced from images made available by the
7,,HathiTrust Digital Library.)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,A BOOK,A BOOK
18,A BOOK,
19,A BOOK,
20,A BOOK,[Illustration]
21,A BOOK,
22,A BOOK,
23,A BOOK,
24,A BOOK,
25,A BOOK,A BOOK
26,A BOOK,
27,A BOOK,
28,BY,BY
29,BY,
30,DJUNA BARNES,DJUNA BARNES
31,DJUNA BARNES,
32,DJUNA BARNES,[Illustration]
33,DJUNA BARNES,
34,BONI AND LIVERIGHT,BONI AND LIVERIGHT
35,BONI AND LIVERIGHT,
36,PUBLISHERS      NEW YORK,PUBLISHERS      NEW YORK
37,PUBLISHERS      NEW YORK,
38,PUBLISHERS      NEW YORK,
39,PUBLISHERS      NEW YORK,
40,PUBLISHERS      NEW YORK,
41,PUBLISHERS      NEW YORK,"_Copyright, 1923, by_"
42,PUBLISHERS      NEW YORK,
43,"BONI AND LIVERIGHT, INC.","BONI AND LIVERIGHT, INC."
44,"BONI AND LIVERIGHT, INC.",
45,"BONI AND LIVERIGHT, INC.",
46,PRINTED IN THE UNITED STATES OF AMERICA,PRINTED IN THE UNITED STATES OF AMERICA
47,PRINTED IN THE UNITED STATES OF AMERICA,
48,PRINTED IN THE UNITED STATES OF AMERICA,
49,PRINTED IN THE UNITED STATES OF AMERICA,
50,PRINTED IN THE UNITED STATES OF AMERICA,
51,PRINTED IN THE UNITED STATES OF AMERICA,To
52,PRINTED IN THE UNITED STATES OF AMERICA,
53,MOTHER,MOTHER
54,MOTHER,
55,MOTHER,------------------------------------------------------------------------
56,MOTHER,
57,MOTHER,
58,MOTHER,
59,MOTHER,
60,CONTENTS,CONTENTS
61,CONTENTS,
62,CONTENTS,
63,PAGE,PAGE
64,PAGE,
65,A NIGHT AMONG THE HORSES           1,A NIGHT AMONG THE HORSES           1
66,A NIGHT AMONG THE HORSES           1,
67,THREE FROM THE EARTH              15,THREE FROM THE EARTH              15
68,THREE FROM THE EARTH              15,
69,THE VALET                         31,THE VALET                         31
70,THE VALET                         31,
71,TO THE DOGS                       44,TO THE DOGS                       44
72,TO THE DOGS                       44,
73,BEYOND THE END                    59,BEYOND THE END                    59
74,BEYOND THE END                    59,
75,PASTORAL                          74,PASTORAL                          74
76,PASTORAL                          74,
77,OSCAR                             76,OSCAR                             76
78,OSCAR                             76,
79,ANTIQUE                          103,ANTIQUE                          103
80,ANTIQUE                          103,
81,KATRINA SILVERSTAFF              104,KATRINA SILVERSTAFF              104
82,KATRINA SILVERSTAFF              104,
83,HUSH BEFORE LOVE                 116,HUSH BEFORE LOVE                 116
84,HUSH BEFORE LOVE                 116,
