,Poem Title,line
0,,
1,,
2,,
3,,
4,ANTHOLOGY,ANTHOLOGY
5,OF,OF
6,MAGAZINE VERSE,MAGAZINE VERSE
7,MAGAZINE VERSE,
8,FOR 1914,FOR 1914
9,FOR 1914,
10,AND YEAR BOOK OF,AND YEAR BOOK OF
11,AMERICAN POETRY,AMERICAN POETRY
12,AMERICAN POETRY,
13,EDITED BY,EDITED BY
14,WILLIAM STANLEY BRAITHWAITE,WILLIAM STANLEY BRAITHWAITE
15,WILLIAM STANLEY BRAITHWAITE,
16,WILLIAM STANLEY BRAITHWAITE,[Illustration]
17,WILLIAM STANLEY BRAITHWAITE,
18,NEW YORK,NEW YORK
19,LAURENCE J. GOMME,LAURENCE J. GOMME
20,LAURENCE J. GOMME,1914
21,LAURENCE J. GOMME,
22,LAURENCE J. GOMME,
23,LAURENCE J. GOMME,"Copyright, 1914, by"
24,WILLIAM STANLEY BRAITHWAITE,WILLIAM STANLEY BRAITHWAITE
25,WILLIAM STANLEY BRAITHWAITE,
26,WILLIAM STANLEY BRAITHWAITE,"_Published December, 1914_"
27,WILLIAM STANLEY BRAITHWAITE,
28,WILLIAM STANLEY BRAITHWAITE,"_Second Edition January, 1916_"
29,WILLIAM STANLEY BRAITHWAITE,
30,VAIL-BALLOU COMPANY,VAIL-BALLOU COMPANY
31,BINGHAMTON AND NEW YORK,BINGHAMTON AND NEW YORK
32,BINGHAMTON AND NEW YORK,
33,BINGHAMTON AND NEW YORK,
34,TO,TO
35,LOUIS V. LEDOUX,LOUIS V. LEDOUX
36,AND,AND
37,EDWIN ARLINGTON ROBINSON,EDWIN ARLINGTON ROBINSON
38,EDWIN ARLINGTON ROBINSON,
39,EDWIN ARLINGTON ROBINSON,_Palmam qui meruit ferat_
40,EDWIN ARLINGTON ROBINSON,
41,EDWIN ARLINGTON ROBINSON,
42,EDWIN ARLINGTON ROBINSON,
43,EDWIN ARLINGTON ROBINSON,
44,CONTENTS,CONTENTS
45,CONTENTS,
46,CONTENTS,
47,PAGE,PAGE
48,PAGE,
49,PAGE,CONTENTS                                                               v
50,PAGE,
51,PAGE,INTRODUCTION                                                          ix
52,PAGE,
53,LANDSCAPES,LANDSCAPES
54,LANDSCAPES,
55,LANDSCAPES,_Louis Untermeyer_                                                 1
56,LANDSCAPES,
57,PHI BETA KAPPA POEM,PHI BETA KAPPA POEM
58,PHI BETA KAPPA POEM,_Bliss Carman_                                                     3
59,PHI BETA KAPPA POEM,
60,THE DESERTED PASTURE,THE DESERTED PASTURE
61,THE DESERTED PASTURE,_Bliss Carman_                                                     9
62,THE DESERTED PASTURE,
63,TO A PHŒBE-BIRD,TO A PHŒBE-BIRD
64,TO A PHŒBE-BIRD,_Witter Bynner_                                                   11
65,TO A PHŒBE-BIRD,
66,FROM A MOTOR IN MAY,FROM A MOTOR IN MAY
