,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
1526,PG3160,The Odyssey,Homer,-750.0,-650.0,['en'],1277,"'Homer -- Translations into English', 'Odysseus, King of Ithaca (Mythological character) -- Poetry', 'Epic poetry, Greek -- Translations into English'",Text,'Epic poetry
1601,PG32528,"The Lusiad; Or, The Discovery of India, an Epic Poem","Camões, Luís de",,1580.0,['en'],505,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Portuguese poetry -- Classical period, 1500-1700 -- Translations into English', 'Epic poetry, Portuguese -- Translations into English', 'Gama, Vasco da, 1469-1524 -- Poetry', 'India -- Discovery and exploration -- Poetry'",Text,'Epic poetry
1670,PG34117,Beowulf: An Introduction to the Study of the Poem with a Discussion of the Stories of Offa and Finn,"Chambers, R. W. (Raymond Wilson)",1874.0,1942.0,['en'],265,"'Fight at Finnesburg (Anglo-Saxon poem)', 'Dragons in literature', 'Offa saga', 'Heroes in literature', 'Epic poetry, English (Old) -- History and criticism', 'Offa, King of the Mercians, -796 -- In literature', 'Beowulf', 'Monsters in literature', 'Anglo-Saxons -- Kings and rulers', 'Mercia (Kingdom) -- In literature'",Text,'Epic poetry
1707,PG348,"Hesiod, the Homeric Hymns, and Homerica",Hesiod,,,['en'],865,"'Hesiod -- Translations into English', 'Hymns, Greek (Classical) -- Translations into English', 'Gods, Greek -- Poetry', 'Epic poetry, Greek -- Translations into English', 'Epic poetry, Greek'",Text,'Epic poetry
1708,PG348,"Hesiod, the Homeric Hymns, and Homerica",Hesiod,,,['en'],865,"'Hesiod -- Translations into English', 'Hymns, Greek (Classical) -- Translations into English', 'Gods, Greek -- Poetry', 'Epic poetry, Greek -- Translations into English', 'Epic poetry, Greek'",Text,'Epic poetry
1784,PG36137,The Preface to the Aeneis of Virgil (1718),"Trapp, Joseph",1679.0,1747.0,['en'],43,"'Virgil. Aeneis', 'Aeneas (Legendary character) -- In literature', 'Epic poetry, Latin -- History and criticism', 'Rome -- In literature'",Text,'Epic poetry
1796,PG3636,The Fall of the Nibelungs,,,,['en'],26,"'Epic poetry, Germanic'",Text,'Epic poetry
1921,PG38468,The Nibelungenlied: Revised Edition,,,,['en'],45,"'Nibelungen -- Poetry', 'Epic poetry, German -- Translations into English'",Text,'Epic poetry
1957,PG391,The Song of Roland,,,,['en'],499,"'Epic poetry, French -- Translations into English', 'Roland (Legendary character) -- Romances'",Text,'Epic poetry
1963,PG392,Jerusalem Delivered,"Tasso, Torquato",1544.0,1595.0,['en'],289,"'Crusades -- First, 1096-1099 -- Poetry', 'Jerusalem -- History -- Latin Kingdom, 1099-1244 -- Poetry', 'Godfrey, of Bouillon, approximately 1060-1100 -- Poetry', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
2054,PG41537,The Divine Comedy of Dante Alighieri: The Inferno,Dante Alighieri,1265.0,1321.0,['en'],2289,"'Hell', 'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English'",Text,'Epic poetry
2159,PG43723,A Burlesque Translation of Homer,"Bridges, Thomas, active 1759-1775",,,['en'],58,"'Epic poetry, Greek -- Parodies, imitations, etc.', 'Homer -- Parodies, imitations, etc.'",Text,'Epic poetry
2164,PG43993,Stories from the Iliad,"Havell, H. L. (Herbert Lord)",,1913.0,['en'],76,"'Achilles (Mythological character) -- Fiction', 'Epic poetry, Greek -- Adaptations', 'Tales -- Greece', 'Trojan War -- Fiction'",Text,'Epic poetry
2292,PG45896,The World of Homer,"Lang, Andrew",1844.0,1912.0,['en'],54,"'Homer -- Criticism and interpretation', 'Homer', 'Epic poetry, Greek -- History and criticism', 'Civilization, Homeric'",Text,'Epic poetry
2300,PG46109,Gudrun: A Mediaeval Epic,,,,['en'],43,"'German poetry -- Middle High German, 1050-1500 -- Translations into English', 'Epic poetry, German -- Translations into English'",Text,'Epic poetry
2357,PG47356,"Studies on Homer and the Homeric Age, Vol. 1 of 3: I. Prolegomena II. Achæis; or, the Ethnology of the Greek Races","Gladstone, W. E. (William Ewart)",1809.0,1898.0,['en'],88,"'Homer', 'Epic poetry, Greek -- History and criticism', 'Civilization, Homeric'",Text,'Epic poetry
2406,PG48426,The Heroic Age,"Chadwick, H. Munro (Hector Munro)",1870.0,1947.0,['en'],80,"'Civilization, Homeric', 'Civilization, Germanic', 'Epic poetry, Germanic -- Greek influences', 'Homer -- Influence', 'Epic poetry, Germanic -- History and criticism'",Text,'Epic poetry
2407,PG48426,The Heroic Age,"Chadwick, H. Munro (Hector Munro)",1870.0,1947.0,['en'],80,"'Civilization, Homeric', 'Civilization, Germanic', 'Epic poetry, Germanic -- Greek influences', 'Homer -- Influence', 'Epic poetry, Germanic -- History and criticism'",Text,'Epic poetry
2420,PG48895,"The Odysseys of Homer, together with the shorter poems",Homer,-750.0,-650.0,['en'],360,"'Odysseus, King of Ithaca (Mythological character) -- Poetry', 'Epic poetry, Greek -- Translations into English'",Text,'Epic poetry
2428,PG49324,"The Authoress of the Odyssey: Where and when she wrote, who she was, the use she made of the Iliad, and how the poem grew under her hands","Butler, Samuel",1835.0,1902.0,['en'],127,"'Epic poetry, Greek -- Authorship', 'Women and literature -- Greece', 'Odysseus, King of Ithaca (Mythological character) -- In literature', 'Homer. Odyssey -- Authorship'",Text,'Epic poetry
2464,PG49858,"Studies on Homer and the Homeric Age, Vol. 2 of 3: Olympus; or, the Religion of the Homeric Age","Gladstone, W. E. (William Ewart)",1809.0,1898.0,['en'],51,"'Homer', 'Epic poetry, Greek -- History and criticism', 'Civilization, Homeric'",Text,'Epic poetry
2466,PG49884,The Æneid of Virgil Translated Into Scottish Verse. Volumes 1 & 2,Virgil,-70.0,-19.0,['en'],129,"'Aeneas (Legendary character) -- Poetry', 'Epic poetry, Latin -- Translations into Scots', 'Legends -- Rome -- Poetry'",Text,'Epic poetry
2493,PG50742,"The Story of Beowulf, Translated from Anglo-Saxon into Modern English Prose",,,,['en'],2197,"'Heroes -- Fiction', 'Epic poetry, English (Old) -- Adaptations', 'Beowulf -- Adaptations', 'Monsters -- Fiction'",Text,'Epic poetry
2520,PG51355,The Iliads of Homer: Translated according to the Greek,Homer,-750.0,-650.0,['en'],493,"'Achilles (Mythological character) -- Poetry', 'Epic poetry, Greek -- Translations into English', 'Trojan War -- Poetry'",Text,'Epic poetry
